"date","opponent","game_id"
"11/10/17","UT Rio Grande Valley","400988884"
"11/14/17","Villanova","400988423"
"11/17/17","Spring Hill","400988906"
"11/19/17","Western Kentucky","400988913"
"11/23/17","Presbyterian","400988921"
"11/24/17","UMBC","401002166"
"11/27/17","Blue Mountain College","400988935"
"12/1/17","Louisiana","400988946"
"12/3/17","Idaho","400988953"
"12/16/17","Culver-Stockton","400988977"
"12/18/17","Tulane","400988019"
"12/20/17","Mobile","400988989"
"12/23/17","Seattle","400988994"
"12/28/17","Northwestern State","400989000"
"12/30/17","Incarnate Word","400989005"
"1/3/18","Stephen F. Austin","400989009"
"1/6/18","Houston Baptist","400989017"
"1/10/18","McNeese","400989023"
"1/13/18","Central Arkansas","400989029"
"1/16/18","Texas A&M-CC","400989030"
"1/24/18","Lamar","400989046"
"1/27/18","SE Louisiana","400989052"
"2/3/18","New Orleans","400989060"
"2/7/18","Abilene Christian","400989066"
"2/10/18","Houston Baptist","400989075"
"2/14/18","Sam Houston State","400989081"
"2/17/18","Central Arkansas","400989082"
"2/21/18","McNeese","400989089"
"2/24/18","New Orleans","400989099"
"2/28/18","Northwestern State","400989100"
"3/3/18","SE Louisiana","400989109"
"3/9/18","Stephen F. Austin","401020164"
