"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Nate Watson","C","6-10","260","FR","Arlington, VA"
"1","Makai Ashton-Langford","G","6-3","185","FR","Worcester, MA"
"4","Maliek White","G","6-3","190","SO","Richmond, VA"
"5","Rodney Bullock","F","6-8","225","SR","Hampton, VA"
"10","Andrew Fonts","G","6-2","170","FR","Portsmouth, RI"
"11","Alpha Diallo","G","6-7","211","SO","New York, NY"
"13","Kalif Young","F","6-9","255","SO","Vaughan, ON"
"15","Emmitt Holt","F","6-7","240","SR","Webster, NY"
"21","Jalen Lindsey","G","6-7","227","SR","Murfreesboro, TN"
"24","Kyron Cartwright","G","5-11","185","SR","Compton, CA"
"25","Drew Edwards","G","6-4","190","SO","Perry Hall, MD"
"33","Dajour Dickens","C","7-0","220","FR","Hampton, VA"
"34","Tom Planek","F","6-7","210","SR","Oak Park, IL"
"44","Isaiah Jackson","G","6-6","225","JR","Gainesville, FL"
