"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Brandon Averette","G","5-11","175","FR","Richardson, TX"
"4","Thomas Dziagwa","G","6-4","180","FR","Temple Terrace, FL"
"5","Tavarius Shine","G","6-6","200","JR","Irving, TX"
"12","Cameron McGriff","F","6-7","210","FR","Grand Prairie, TX"
"14","Lucas N'Guessan","F","7-0","215","FR","De Lier, Netherlands"
"21","Lindy Waters III","G","6-6","200","FR","Norman, OK"
"24","Davon Dillard","G","6-5","215","SO","Gary, IN"
"30","Jeffrey Carroll","G","6-6","215","JR","Rowlett, TX"
"32","Tyler Underwood","G","6-2","160","FR","Stillwater, OK"
"33","Trey Reeves","F","6-4","215","FR","Gans, OK"
"34","Will Lienhard","F","6-7","255","SO","Oklahoma City, OK"
"41","Mitchell Solomon","F","6-9","245","JR","Bixby, OK"
