"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Anthony Cowan","G","6-0","170","FR","Bowie, MD"
"1","Jaylen Brantley","G","5-11","170","JR","Springfield, MA"
"4","Kevin Huerter","G","6-7","190","FR","Clifton Park, NY"
"5","Dion Wiley","G","6-4","210","SO","Oxon Hill, MD"
"11","Jared Nickens","G","6-7","205","JR","Monmouth Junction, NJ"
"13","Ivan Bender","F","6-9","235","SO","Capljina, Bosnia & Herzegovina"
"15","Michal Cekovsky","F","7-1","250","JR","Kosice, Slovakia"
"20","Travis Valmon","G","6-1","175","FR","Rockville, MD"
"21","Justin Jackson","F","6-7","225","FR","East York, ON"
"23","Micah Thomas","F","6-7","195","FR","Memphis, TN"
"24","Andrew Terrell","G","5-10","190","SO","Indianapolis, IN"
"32","Kent Auslander","G","6-6","200","SO","Herndon, VA"
"33","Joshua Tomaic","F","6-9","220","FR","Canary Islands, Spain"
